Gene,label
ENSG00000260596,Nucleoli;Nucleus
ENSG00000261609,Microtubules
ENSG00000261678,Nuclear bodies
ENSG00000262664,Cytosol;Nucleoplasm
ENSG00000262814,Mitochondria
ENSG00000263465,Nucleus
ENSG00000263528,Cytosol
ENSG00000265354,Mitochondria
ENSG00000265681,Cytosol;Endoplasmic reticulum
ENSG00000265763,Nucleoplasm
ENSG00000265817,Nucleus
ENSG00000266028,Cytosol;Nucleoplasm
ENSG00000266173,Cytosol;Nucleoplasm
ENSG00000266472,Mitochondria
ENSG00000267680,Nuclear membrane;Nucleus
ENSG00000267796,Nucleoplasm
ENSG00000267855,Mitochondria
ENSG00000269858,Nucleoplasm
ENSG00000270181,Nucleoplasm
ENSG00000270806,Nucleoplasm
ENSG00000272398,Vesicles
ENSG00000272617,Golgi apparatus
ENSG00000272886,Cytoplasmic bodies
ENSG00000273173,Nuclear speckles
ENSG00000273604,Nucleoplasm
ENSG00000274559,Nucleoplasm
ENSG00000275052,Centrosome;Nuclear speckles;Nucleoplasm
ENSG00000275074,Golgi apparatus;Nucleoplasm
ENSG00000275410,Nucleoplasm
ENSG00000275835,Centrosome;Cytosol
ENSG00000276043,Nucleoplasm
ENSG00000276045,Cytosol
ENSG00000276293,Nucleoplasm
ENSG00000276345,Mitochondria
ENSG00000276644,Nucleoplasm
ENSG00000277075,Nucleoplasm
ENSG00000277117,Plasma membrane
ENSG00000277258,Nucleus
ENSG00000278023,Cytosol;Nucleoli
ENSG00000278053,Nucleoli
ENSG00000278540,Cytosol
ENSG00000281887,Endoplasmic reticulum
